date time    latd    latm    hemlat  lond    lonm    hemlon
2019/12/09 21:20:00 86 26.977626 N 120 54.491976 E
2019/12/09 21:30:00 86 27.013890 N 120 54.430122 E
2019/12/09 21:40:00 86 27.050526 N 120 54.354336 E
2019/12/09 21:50:00 86 27.087726 N 120 54.286686 E
2019/12/09 22:00:00 86 27.127446 N 120 54.234984 E
2019/12/09 22:10:00 86 27.166764 N 120 54.154560 E
2019/12/09 22:20:00 86 27.203286 N 120 54.067056 E
2019/12/09 22:30:00 86 27.239010 N 120 54.010020 E
2019/12/09 22:40:00 86 27.279042 N 120 54.019212 E
2019/12/09 22:50:00 86 27.319446 N 120 54.042300 E
2019/12/09 23:00:00 86 27.360060 N 120 54.006954 E
2019/12/09 23:10:00 86 27.399660 N 120 53.965524 E
2019/12/09 23:20:00 86 27.439674 N 120 53.940372 E
2019/12/09 23:30:00 86 27.480546 N 120 53.927538 E
2019/12/09 23:40:00 86 27.521298 N 120 53.907228 E
2019/12/09 23:50:00 86 27.562176 N 120 53.916852 E
2019/12/10 00:00:00 86 27.605178 N 120 53.962386 E
2019/12/10 00:10:00 86 27.649728 N 120 54.017412 E
2019/12/10 00:20:00 86 27.694386 N 120 54.086892 E
2019/12/10 00:30:00 86 27.737814 N 120 54.128850 E
2019/12/10 00:40:00 86 27.781386 N 120 54.155562 E
2019/12/10 00:50:00 86 27.825558 N 120 54.214254 E
2019/12/10 01:00:00 86 27.869652 N 120 54.273972 E
2019/12/10 01:10:00 86 27.914766 N 120 54.342840 E
2019/12/10 01:20:00 86 27.958680 N 120 54.389532 E
2019/12/10 01:30:00 86 28.004250 N 120 54.471060 E
2019/12/10 01:40:00 86 28.047522 N 120 54.513108 E
2019/12/10 01:50:00 86 28.091976 N 120 54.593214 E
2019/12/10 02:00:00 86 28.136796 N 120 54.672036 E
2019/12/10 02:10:00 86 28.182774 N 120 54.788292 E
2019/12/10 02:20:00 86 28.229064 N 120 54.926892 E
2019/12/10 02:30:00 86 28.273632 N 120 54.992190 E
2019/12/10 02:40:00 86 28.317816 N 120 55.066050 E
2019/12/10 02:50:00 86 28.362726 N 120 55.151376 E
2019/12/10 03:00:00 86 28.407330 N 120 55.242828 E
2019/12/10 03:10:00 86 28.452426 N 120 55.365756 E
2019/12/10 03:20:00 86 28.499328 N 120 55.565238 E
2019/12/10 03:30:00 86 28.546560 N 120 55.771614 E
2019/12/10 03:40:00 86 28.593270 N 120 55.943646 E
2019/12/10 03:50:00 86 28.639668 N 120 56.098008 E
2019/12/10 04:00:00 86 28.686228 N 120 56.285034 E
2019/12/10 04:10:00 86 28.733094 N 120 56.477610 E
2019/12/10 04:20:00 86 28.779960 N 120 56.659110 E
2019/12/10 04:30:00 86 28.825158 N 120 56.858844 E
2019/12/10 04:40:00 86 28.868436 N 120 57.033864 E
2019/12/10 04:50:00 86 28.911948 N 120 57.213450 E
2019/12/10 05:00:00 86 28.955814 N 120 57.408174 E
2019/12/10 05:10:00 86 28.999458 N 120 57.609264 E
2019/12/10 05:20:00 86 29.044242 N 120 57.822570 E
2019/12/10 05:30:00 86 29.089584 N 120 58.047870 E
2019/12/10 05:40:00 86 29.133648 N 120 58.279722 E
2019/12/10 05:50:00 86 29.176884 N 120 58.520850 E
2019/12/10 06:00:00 86 29.219442 N 120 58.752120 E
2019/12/10 06:10:00 86 29.261538 N 120 58.973472 E
2019/12/10 06:20:00 86 29.302824 N 120 59.173002 E
2019/12/10 06:30:00 86 29.343126 N 120 59.345148 E
2019/12/10 06:40:00 86 29.382378 N 120 59.508570 E
2019/12/10 06:50:00 86 29.420874 N 120 59.662074 E
2019/12/10 07:00:00 86 29.459022 N 120 59.819610 E
2019/12/10 07:10:00 86 29.497272 N 120 59.978526 E
2019/12/10 07:20:00 86 29.536128 N 121 00.149742 E
2019/12/10 07:30:00 86 29.574024 N 121 00.320496 E
2019/12/10 07:40:00 86 29.612718 N 121 00.460740 E
2019/12/10 07:50:00 86 29.650170 N 121 00.600114 E
2019/12/10 08:00:00 86 29.686368 N 121 00.732102 E
2019/12/10 08:10:00 86 29.721882 N 121 00.840552 E
2019/12/10 08:20:00 86 29.755644 N 121 00.946332 E
2019/12/10 08:30:00 86 29.789346 N 121 01.039470 E
2019/12/10 08:40:00 86 29.823270 N 121 01.129554 E
2019/12/10 08:50:00 86 29.856108 N 121 01.225716 E
2019/12/10 09:00:00 86 29.889780 N 121 01.341756 E
2019/12/10 09:10:00 86 29.922876 N 121 01.468830 E
2019/12/10 09:20:00 86 29.955390 N 121 01.586412 E
2019/12/10 09:30:00 86 29.988516 N 121 01.703892 E
2019/12/10 09:40:00 86 30.021684 N 121 01.816968 E
2019/12/10 09:50:00 86 30.054426 N 121 01.909668 E
2019/12/10 10:00:00 86 30.085554 N 121 01.987512 E
2019/12/10 10:10:00 86 30.116838 N 121 02.053386 E
2019/12/10 10:20:00 86 30.146814 N 121 02.113290 E
2019/12/10 10:30:00 86 30.176202 N 121 02.155524 E
2019/12/10 10:40:00 86 30.205674 N 121 02.208024 E
2019/12/10 10:50:00 86 30.235332 N 121 02.268852 E
2019/12/10 11:00:00 86 30.264180 N 121 02.311452 E
2019/12/10 11:10:00 86 30.293844 N 121 02.352276 E
2019/12/10 11:20:00 86 30.323628 N 121 02.388942 E
2019/12/10 11:30:00 86 30.353952 N 121 02.406966 E
2019/12/10 11:40:00 86 30.384612 N 121 02.442072 E
2019/12/10 11:50:00 86 30.415416 N 121 02.476140 E
2019/12/10 12:00:00 86 30.445776 N 121 02.485356 E
2019/12/10 12:10:00 86 30.478170 N 121 02.512230 E
2019/12/10 12:20:00 86 30.510870 N 121 02.540064 E
2019/12/10 12:30:00 86 30.542640 N 121 02.559882 E
2019/12/10 12:40:00 86 30.574530 N 121 02.575020 E
2019/12/10 12:50:00 86 30.605862 N 121 02.587464 E
2019/12/10 13:00:00 86 30.637806 N 121 02.606382 E
2019/12/10 13:10:00 86 30.670350 N 121 02.642382 E
2019/12/10 13:20:00 86 30.703272 N 121 02.655648 E
2019/12/10 13:30:00 86 30.736224 N 121 02.653062 E
2019/12/10 13:40:00 86 30.768708 N 121 02.630814 E
2019/12/10 13:50:00 86 30.800400 N 121 02.587518 E
2019/12/10 14:00:00 86 30.831390 N 121 02.552634 E
2019/12/10 14:10:00 86 30.862374 N 121 02.507202 E
2019/12/10 14:20:00 86 30.893160 N 121 02.474604 E
2019/12/10 14:30:00 86 30.925194 N 121 02.454576 E
2019/12/10 14:40:00 86 30.957066 N 121 02.464716 E
2019/12/10 14:50:00 86 30.986322 N 121 02.431644 E
2019/12/10 15:00:00 86 31.016364 N 121 02.415426 E
2019/12/10 15:10:00 86 31.047762 N 121 02.420928 E
2019/12/10 15:20:00 86 31.078530 N 121 02.384154 E
2019/12/10 15:30:00 86 31.108128 N 121 02.327202 E
2019/12/10 15:40:00 86 31.137702 N 121 02.259894 E
2019/12/10 15:50:00 86 31.168242 N 121 02.238588 E
2019/12/10 16:00:00 86 31.197612 N 121 02.203704 E
2019/12/10 16:10:00 86 31.225446 N 121 02.138634 E
2019/12/10 16:20:00 86 31.254450 N 121 02.066820 E
2019/12/10 16:30:00 86 31.283622 N 121 01.996182 E
2019/12/10 16:40:00 86 31.314666 N 121 01.952598 E
2019/12/10 16:50:00 86 31.347276 N 121 01.885242 E
2019/12/10 17:00:00 86 31.380528 N 121 01.818558 E
2019/12/10 17:10:00 86 31.413936 N 121 01.737768 E
2019/12/10 17:20:00 86 31.447458 N 121 01.631430 E
2019/12/10 17:30:00 86 31.480122 N 121 01.528332 E
2019/12/10 17:40:00 86 31.513728 N 121 01.432788 E
2019/12/10 17:50:00 86 31.547772 N 121 01.335012 E
2019/12/10 18:00:00 86 31.583160 N 121 01.226976 E
2019/12/10 18:10:00 86 31.619412 N 121 01.112550 E
2019/12/10 18:20:00 86 31.656660 N 121 00.995154 E
2019/12/10 18:30:00 86 31.694322 N 121 00.880362 E
2019/12/10 18:40:00 86 31.730388 N 121 00.700080 E
2019/12/10 18:50:00 86 31.765116 N 121 00.519318 E
2019/12/10 19:00:00 86 31.800930 N 121 00.347544 E
2019/12/10 19:10:00 86 31.838286 N 121 00.203448 E
2019/12/10 19:20:00 86 31.874208 N 120 59.997072 E
2019/12/10 19:30:00 86 31.911726 N 120 59.831280 E
2019/12/10 19:40:00 86 31.947852 N 120 59.679114 E
2019/12/10 19:50:00 86 31.983006 N 120 59.534196 E
2019/12/10 20:00:00 86 32.016342 N 120 59.383752 E
2019/12/10 20:10:00 86 32.049708 N 120 59.201472 E
2019/12/10 20:20:00 86 32.084100 N 120 59.013546 E
2019/12/10 20:30:00 86 32.118162 N 120 58.810470 E
2019/12/10 20:40:00 86 32.152422 N 120 58.585236 E
2019/12/10 20:50:00 86 32.185290 N 120 58.354752 E
2019/12/10 21:00:00 86 32.216832 N 120 58.049934 E
2019/12/10 21:10:00 86 32.249514 N 120 57.706050 E
2019/12/10 21:20:00 86 32.282382 N 120 57.366708 E
2019/12/10 21:30:00 86 32.315292 N 120 57.026790 E
2019/12/10 21:40:00 86 32.348838 N 120 56.701800 E
2019/12/10 21:50:00 86 32.382588 N 120 56.373552 E
2019/12/10 22:00:00 86 32.415180 N 120 56.031444 E
2019/12/10 22:10:00 86 32.450028 N 120 55.716582 E
2019/12/10 22:20:00 86 32.485932 N 120 55.454202 E
2019/12/10 22:30:00 86 32.522292 N 120 55.177404 E
2019/12/10 22:40:00 86 32.559432 N 120 54.906036 E
2019/12/10 22:50:00 86 32.594874 N 120 54.616458 E
2019/12/10 23:00:00 86 32.628858 N 120 54.314538 E
2019/12/10 23:10:00 86 32.662350 N 120 54.011754 E
2019/12/10 23:20:00 86 32.696166 N 120 53.727984 E
2019/12/10 23:30:00 86 32.729760 N 120 53.469192 E
2019/12/10 23:40:00 86 32.763282 N 120 53.217810 E
2019/12/10 23:50:00 86 32.794614 N 120 52.958898 E
2019/12/11 00:00:00 86 32.823666 N 120 52.677954 E
2019/12/11 00:10:00 86 32.854218 N 120 52.446288 E
2019/12/11 00:20:00 86 32.884728 N 120 52.240836 E
2019/12/11 00:30:00 86 32.915982 N 120 52.041996 E
2019/12/11 00:40:00 86 32.945772 N 120 51.843582 E
2019/12/11 00:50:00 86 32.975130 N 120 51.677076 E
2019/12/11 01:00:00 86 33.003660 N 120 51.544038 E
2019/12/11 01:10:00 86 33.031152 N 120 51.382992 E
2019/12/11 01:20:00 86 33.057078 N 120 51.228624 E
2019/12/11 01:30:00 86 33.085662 N 120 51.122910 E
2019/12/11 01:40:00 86 33.115110 N 120 51.044976 E
2019/12/11 01:50:00 86 33.142068 N 120 50.904852 E
2019/12/11 02:00:00 86 33.170034 N 120 50.787780 E
2019/12/11 02:10:00 86 33.199494 N 120 50.726670 E
2019/12/11 02:20:00 86 33.227862 N 120 50.656596 E
2019/12/11 02:30:00 86 33.257310 N 120 50.602200 E
2019/12/11 02:40:00 86 33.287202 N 120 50.559900 E
2019/12/11 02:50:00 86 33.316512 N 120 50.504418 E
2019/12/11 03:00:00 86 33.344646 N 120 50.442498 E
2019/12/11 03:10:00 86 33.371964 N 120 50.368164 E
2019/12/11 03:20:00 86 33.399702 N 120 50.278878 E
2019/12/11 03:30:00 86 33.425562 N 120 50.182578 E
2019/12/11 03:40:00 86 33.450252 N 120 50.091054 E
2019/12/11 03:50:00 86 33.472788 N 120 49.941846 E
2019/12/11 04:00:00 86 33.495432 N 120 49.828620 E
2019/12/11 04:10:00 86 33.517830 N 120 49.697136 E
2019/12/11 04:20:00 86 33.541158 N 120 49.572978 E
2019/12/11 04:30:00 86 33.564576 N 120 49.434186 E
2019/12/11 04:40:00 86 33.587688 N 120 49.305732 E
2019/12/11 04:50:00 86 33.611724 N 120 49.160826 E
2019/12/11 05:00:00 86 33.634956 N 120 49.023012 E
2019/12/11 05:10:00 86 33.658242 N 120 48.887760 E
2019/12/11 05:20:00 86 33.681840 N 120 48.750318 E
2019/12/11 05:30:00 86 33.706002 N 120 48.642264 E
2019/12/11 05:40:00 86 33.730242 N 120 48.518502 E
2019/12/11 05:50:00 86 33.754188 N 120 48.385812 E
2019/12/11 06:00:00 86 33.778362 N 120 48.269832 E
2019/12/11 06:10:00 86 33.802872 N 120 48.153366 E
2019/12/11 06:20:00 86 33.828006 N 120 48.038742 E
2019/12/11 06:30:00 86 33.852606 N 120 47.940210 E
2019/12/11 06:40:00 86 33.877086 N 120 47.799972 E
2019/12/11 06:50:00 86 33.899178 N 120 47.583132 E
2019/12/11 07:00:00 86 33.922476 N 120 47.358120 E
2019/12/11 07:10:00 86 33.946818 N 120 47.175522 E
2019/12/11 07:20:00 86 33.967914 N 120 46.966062 E
2019/12/11 07:30:00 86 33.990414 N 120 46.760028 E
2019/12/11 07:40:00 86 34.013550 N 120 46.591476 E
2019/12/11 07:50:00 86 34.036908 N 120 46.401654 E
2019/12/11 08:00:00 86 34.059462 N 120 46.205526 E
2019/12/11 08:10:00 86 34.082430 N 120 45.996486 E
2019/12/11 08:20:00 86 34.105536 N 120 45.796104 E
2019/12/11 08:30:00 86 34.130208 N 120 45.659868 E
2019/12/11 08:40:00 86 34.154340 N 120 45.565620 E
2019/12/11 08:50:00 86 34.177950 N 120 45.473676 E
2019/12/11 09:00:00 86 34.201848 N 120 45.402498 E
2019/12/11 09:10:00 86 34.225884 N 120 45.330738 E
2019/12/11 09:20:00 86 34.249602 N 120 45.259896 E
2019/12/11 09:30:00 86 34.273338 N 120 45.189330 E
2019/12/11 09:40:00 86 34.297014 N 120 45.089622 E
2019/12/11 09:50:00 86 34.321158 N 120 44.961468 E
2019/12/11 10:00:00 86 34.344210 N 120 44.807520 E
2019/12/11 10:10:00 86 34.366440 N 120 44.651148 E
2019/12/11 10:20:00 86 34.389528 N 120 44.510298 E
2019/12/11 10:30:00 86 34.412448 N 120 44.383602 E
2019/12/11 10:40:00 86 34.433616 N 120 44.180952 E
2019/12/11 10:50:00 86 34.455156 N 120 43.956438 E
2019/12/11 11:00:00 86 34.475934 N 120 43.668342 E
2019/12/11 11:10:00 86 34.495212 N 120 43.362618 E
2019/12/11 11:20:00 86 34.514970 N 120 43.056642 E
2019/12/11 11:30:00 86 34.535274 N 120 42.770136 E
2019/12/11 11:40:00 86 34.556544 N 120 42.489648 E
2019/12/11 11:50:00 86 34.575450 N 120 42.186822 E
2019/12/11 12:00:00 86 34.594908 N 120 41.870832 E
2019/12/11 12:10:00 86 34.612170 N 120 41.540010 E
2019/12/11 12:20:00 86 34.629768 N 120 41.197218 E
2019/12/11 12:30:00 86 34.647366 N 120 40.835442 E
2019/12/11 12:40:00 86 34.666602 N 120 40.497828 E
2019/12/11 12:50:00 86 34.684206 N 120 40.154208 E
2019/12/11 13:00:00 86 34.701930 N 120 39.809514 E
2019/12/11 13:10:00 86 34.717242 N 120 39.426570 E
2019/12/11 13:20:00 86 34.732146 N 120 39.012918 E
2019/12/11 13:30:00 86 34.746780 N 120 38.598186 E
2019/12/11 13:40:00 86 34.763244 N 120 38.186298 E
2019/12/11 13:50:00 86 34.780530 N 120 37.809630 E
2019/12/11 14:00:00 86 34.797876 N 120 37.398294 E
2019/12/11 14:10:00 86 34.815024 N 120 36.978606 E
2019/12/11 14:20:00 86 34.831434 N 120 36.573720 E
2019/12/11 14:30:00 86 34.848408 N 120 36.159366 E
2019/12/11 14:40:00 86 34.865910 N 120 35.746698 E
2019/12/11 14:50:00 86 34.882992 N 120 35.341110 E
2019/12/11 15:00:00 86 34.899816 N 120 34.933140 E
2019/12/11 15:10:00 86 34.916994 N 120 34.524000 E
2019/12/11 15:20:00 86 34.934514 N 120 34.117116 E
2019/12/11 15:30:00 86 34.953048 N 120 33.715500 E
2019/12/11 15:40:00 86 34.971306 N 120 33.312606 E
2019/12/11 15:50:00 86 34.988970 N 120 32.915850 E
2019/12/11 16:00:00 86 35.006994 N 120 32.528148 E
2019/12/11 16:10:00 86 35.024946 N 120 32.146872 E
2019/12/11 16:20:00 86 35.043342 N 120 31.777056 E
2019/12/11 16:30:00 86 35.061738 N 120 31.427610 E
2019/12/11 16:40:00 86 35.079528 N 120 31.064850 E
2019/12/11 16:50:00 86 35.096196 N 120 30.684960 E
2019/12/11 17:00:00 86 35.113020 N 120 30.303372 E
2019/12/11 17:10:00 86 35.129652 N 120 29.939610 E
2019/12/11 17:20:00 86 35.147148 N 120 29.577708 E
2019/12/11 17:30:00 86 35.164368 N 120 29.230944 E
2019/12/11 17:40:00 86 35.181846 N 120 28.882908 E
2019/12/11 17:50:00 86 35.199192 N 120 28.556148 E
2019/12/11 18:00:00 86 35.217138 N 120 28.234854 E
2019/12/11 18:10:00 86 35.234718 N 120 27.890820 E
2019/12/11 18:20:00 86 35.252088 N 120 27.549384 E
2019/12/11 18:30:00 86 35.268462 N 120 27.214122 E
2019/12/11 18:40:00 86 35.283852 N 120 26.867304 E
2019/12/11 18:50:00 86 35.296974 N 120 26.510208 E
2019/12/11 19:00:00 86 35.308890 N 120 26.150838 E
2019/12/11 19:10:00 86 35.320380 N 120 25.795662 E
2019/12/11 19:20:00 86 35.331582 N 120 25.435386 E
2019/12/11 19:30:00 86 35.343372 N 120 25.095984 E
2019/12/11 19:40:00 86 35.354976 N 120 24.759318 E
2019/12/11 19:50:00 86 35.366790 N 120 24.428274 E
2019/12/11 20:00:00 86 35.378202 N 120 24.094056 E
2019/12/11 20:10:00 86 35.389518 N 120 23.764596 E
2019/12/11 20:20:00 86 35.401026 N 120 23.450850 E
2019/12/11 20:30:00 86 35.412246 N 120 23.121768 E
2019/12/11 20:40:00 86 35.421774 N 120 22.787082 E
2019/12/11 20:50:00 86 35.431926 N 120 22.442592 E
2019/12/11 21:00:00 86 35.442114 N 120 22.127250 E
2019/12/11 21:10:00 86 35.452236 N 120 21.816342 E
2019/12/11 21:20:00 86 35.461872 N 120 21.487668 E
2019/12/11 21:30:00 86 35.472534 N 120 21.168564 E
2019/12/11 21:40:00 86 35.482824 N 120 20.873076 E
2019/12/11 21:50:00 86 35.493678 N 120 20.587824 E
2019/12/11 22:00:00 86 35.504664 N 120 20.293110 E
2019/12/11 22:10:00 86 35.515884 N 120 20.010810 E
2019/12/11 22:20:00 86 35.526876 N 120 19.727742 E
2019/12/11 22:30:00 86 35.539056 N 120 19.488594 E
2019/12/11 22:40:00 86 35.551794 N 120 19.238724 E
2019/12/11 22:50:00 86 35.564400 N 120 18.986382 E
2019/12/11 23:00:00 86 35.576916 N 120 18.729402 E
2019/12/11 23:10:00 86 35.589078 N 120 18.471396 E
2019/12/11 23:20:00 86 35.601246 N 120 18.214836 E
2019/12/11 23:30:00 86 35.613294 N 120 17.967276 E
2019/12/11 23:40:00 86 35.625726 N 120 17.722914 E
2019/12/11 23:50:00 86 35.637306 N 120 17.458320 E
2019/12/12 00:00:00 86 35.648226 N 120 17.219514 E
2019/12/12 00:10:00 86 35.657856 N 120 16.967718 E
2019/12/12 00:20:00 86 35.667828 N 120 16.717296 E
2019/12/12 00:30:00 86 35.677638 N 120 16.486986 E
2019/12/12 00:40:00 86 35.688108 N 120 16.247550 E
2019/12/12 00:50:00 86 35.699358 N 120 16.020120 E
2019/12/12 01:00:00 86 35.710386 N 120 15.776838 E
2019/12/12 01:10:00 86 35.720916 N 120 15.540498 E
2019/12/12 01:20:00 86 35.730666 N 120 15.301794 E
2019/12/12 01:30:00 86 35.740386 N 120 15.054318 E
2019/12/12 01:40:00 86 35.749722 N 120 14.812776 E
2019/12/12 01:50:00 86 35.759040 N 120 14.562870 E
2019/12/12 02:00:00 86 35.767974 N 120 14.316714 E
2019/12/12 02:10:00 86 35.776566 N 120 14.066682 E
2019/12/12 02:20:00 86 35.784924 N 120 13.804356 E
2019/12/12 02:30:00 86 35.792640 N 120 13.552260 E
2019/12/12 02:40:00 86 35.800260 N 120 13.295580 E
2019/12/12 02:50:00 86 35.807742 N 120 13.036476 E
2019/12/12 03:00:00 86 35.815500 N 120 12.774780 E
2019/12/12 03:10:00 86 35.822742 N 120 12.507708 E
2019/12/12 03:20:00 86 35.829720 N 120 12.252456 E
2019/12/12 03:30:00 86 35.836428 N 120 11.992428 E
2019/12/12 03:40:00 86 35.842350 N 120 11.720868 E
2019/12/12 03:50:00 86 35.848380 N 120 11.467914 E
2019/12/12 04:00:00 86 35.854518 N 120 11.192640 E
2019/12/12 04:10:00 86 35.859318 N 120 10.945374 E
2019/12/12 04:20:00 86 35.864490 N 120 10.692342 E
2019/12/12 04:30:00 86 35.869440 N 120 10.440402 E
2019/12/12 04:40:00 86 35.874198 N 120 10.191468 E
2019/12/12 04:50:00 86 35.879034 N 120 09.946434 E
2019/12/12 05:00:00 86 35.883414 N 120 09.703548 E
2019/12/12 05:10:00 86 35.887482 N 120 09.450930 E
2019/12/12 05:20:00 86 35.891298 N 120 09.229662 E
2019/12/12 05:30:00 86 35.895510 N 120 09.001296 E
2019/12/12 05:40:00 86 35.899284 N 120 08.760828 E
2019/12/12 05:50:00 86 35.902902 N 120 08.531562 E
2019/12/12 06:00:00 86 35.906352 N 120 08.299938 E
2019/12/12 06:10:00 86 35.909334 N 120 08.065488 E
2019/12/12 06:20:00 86 35.912220 N 120 07.839660 E
2019/12/12 06:30:00 86 35.914764 N 120 07.612920 E
2019/12/12 06:40:00 86 35.917200 N 120 07.400982 E
2019/12/12 06:50:00 86 35.919720 N 120 07.185402 E
2019/12/12 07:00:00 86 35.922126 N 120 06.979554 E
2019/12/12 07:10:00 86 35.924088 N 120 06.769698 E
2019/12/12 07:20:00 86 35.925678 N 120 06.558660 E
2019/12/12 07:30:00 86 35.927160 N 120 06.356238 E
2019/12/12 07:40:00 86 35.928036 N 120 06.153084 E
2019/12/12 07:50:00 86 35.928354 N 120 05.955798 E
2019/12/12 08:00:00 86 35.928636 N 120 05.757990 E
2019/12/12 08:10:00 86 35.928636 N 120 05.555820 E
2019/12/12 08:20:00 86 35.928606 N 120 05.351268 E
2019/12/12 08:30:00 86 35.928522 N 120 05.131854 E
2019/12/12 08:40:00 86 35.928066 N 120 04.926300 E
2019/12/12 08:50:00 86 35.927886 N 120 04.726200 E
2019/12/12 09:00:00 86 35.927118 N 120 04.516074 E
2019/12/12 09:10:00 86 35.926374 N 120 04.314138 E
2019/12/12 09:20:00 86 35.925234 N 120 04.094652 E
2019/12/12 09:30:00 86 35.924244 N 120 03.884826 E
2019/12/12 09:40:00 86 35.923338 N 120 03.679410 E
2019/12/12 09:50:00 86 35.922846 N 120 03.464874 E
2019/12/12 10:00:00 86 35.922210 N 120 03.243822 E
2019/12/12 10:10:00 86 35.921628 N 120 03.020118 E
2019/12/12 10:20:00 86 35.920980 N 120 02.802240 E
2019/12/12 10:30:00 86 35.920206 N 120 02.583054 E
2019/12/12 10:40:00 86 35.919318 N 120 02.360400 E
2019/12/12 10:50:00 86 35.918532 N 120 02.138904 E
2019/12/12 11:00:00 86 35.917698 N 120 01.916910 E
2019/12/12 11:10:00 86 35.916354 N 120 01.695654 E
2019/12/12 11:20:00 86 35.915844 N 120 01.471596 E
2019/12/12 11:30:00 86 35.914830 N 120 01.238826 E
2019/12/12 11:40:00 86 35.914098 N 120 01.019160 E
2019/12/12 11:50:00 86 35.913222 N 120 00.789726 E
2019/12/12 12:00:00 86 35.913054 N 120 00.561252 E
2019/12/12 12:10:00 86 35.911932 N 120 00.331026 E
2019/12/12 12:20:00 86 35.910630 N 120 00.096126 E
2019/12/12 12:30:00 86 35.909376 N 119 59.857656 E
2019/12/12 12:40:00 86 35.907900 N 119 59.619126 E
2019/12/12 12:50:00 86 35.906412 N 119 59.377026 E
2019/12/12 13:00:00 86 35.904300 N 119 59.131998 E
2019/12/12 13:10:00 86 35.901828 N 119 58.887108 E
2019/12/12 13:20:00 86 35.898768 N 119 58.647450 E
2019/12/12 13:30:00 86 35.895840 N 119 58.410354 E
2019/12/12 13:40:00 86 35.892804 N 119 58.169982 E
2019/12/12 13:50:00 86 35.889708 N 119 57.932478 E
2019/12/12 14:00:00 86 35.887104 N 119 57.698172 E
2019/12/12 14:10:00 86 35.885196 N 119 57.450768 E
2019/12/12 14:20:00 86 35.882952 N 119 57.215874 E
2019/12/12 14:30:00 86 35.880534 N 119 56.976444 E
2019/12/12 14:40:00 86 35.877990 N 119 56.730210 E
2019/12/12 14:50:00 86 35.875620 N 119 56.492700 E
2019/12/12 15:00:00 86 35.873328 N 119 56.255472 E
2019/12/12 15:10:00 86 35.871384 N 119 56.024856 E
2019/12/12 15:20:00 86 35.869872 N 119 55.790676 E
2019/12/12 15:30:00 86 35.868420 N 119 55.561512 E
2019/12/12 15:40:00 86 35.866662 N 119 55.332078 E
2019/12/12 15:50:00 86 35.865480 N 119 55.112010 E
2019/12/12 16:00:00 86 35.863926 N 119 54.874710 E
2019/12/12 16:10:00 86 35.863134 N 119 54.670788 E
2019/12/12 16:20:00 86 35.861784 N 119 54.454884 E
2019/12/12 16:30:00 86 35.860470 N 119 54.237462 E
2019/12/12 16:40:00 86 35.859012 N 119 54.028146 E
2019/12/12 16:50:00 86 35.857278 N 119 53.817042 E
2019/12/12 17:00:00 86 35.855394 N 119 53.611620 E
2019/12/12 17:10:00 86 35.853762 N 119 53.403390 E
2019/12/12 17:20:00 86 35.852502 N 119 53.204964 E
2019/12/12 17:30:00 86 35.851014 N 119 52.998216 E
2019/12/12 17:40:00 86 35.849712 N 119 52.792578 E
2019/12/12 17:50:00 86 35.848056 N 119 52.592778 E
2019/12/12 18:00:00 86 35.847078 N 119 52.400796 E
2019/12/12 18:10:00 86 35.845962 N 119 52.208094 E
2019/12/12 18:20:00 86 35.844276 N 119 52.014120 E
2019/12/12 18:30:00 86 35.842086 N 119 51.827520 E
2019/12/12 18:40:00 86 35.839746 N 119 51.635328 E
2019/12/12 18:50:00 86 35.837850 N 119 51.445830 E
2019/12/12 19:00:00 86 35.835870 N 119 51.262554 E
2019/12/12 19:10:00 86 35.834148 N 119 51.075420 E
2019/12/12 19:20:00 86 35.832702 N 119 50.883246 E
2019/12/12 19:30:00 86 35.831550 N 119 50.692032 E
2019/12/12 19:40:00 86 35.830440 N 119 50.500326 E
2019/12/12 19:50:00 86 35.829012 N 119 50.292120 E
2019/12/12 20:00:00 86 35.826366 N 119 50.049552 E
2019/12/12 20:10:00 86 35.823366 N 119 49.803828 E
2019/12/12 20:20:00 86 35.819850 N 119 49.537584 E
2019/12/12 20:30:00 86 35.816166 N 119 49.243548 E
2019/12/12 20:40:00 86 35.812494 N 119 48.932838 E
2019/12/12 20:50:00 86 35.808786 N 119 48.609918 E
2019/12/12 21:00:00 86 35.804118 N 119 48.292956 E
2019/12/12 21:10:00 86 35.799054 N 119 47.964942 E
2019/12/12 21:20:00 86 35.794854 N 119 47.637924 E
2019/12/12 21:30:00 86 35.791050 N 119 47.299938 E
2019/12/12 21:40:00 86 35.786634 N 119 46.947912 E
2019/12/12 21:50:00 86 35.781300 N 119 46.562196 E
2019/12/12 22:00:00 86 35.775822 N 119 46.161300 E
2019/12/12 22:10:00 86 35.769612 N 119 45.759786 E
2019/12/12 22:20:00 86 35.762604 N 119 45.338178 E
2019/12/12 22:30:00 86 35.753094 N 119 44.823348 E
2019/12/12 22:40:00 86 35.743032 N 119 44.330910 E
2019/12/12 22:50:00 86 35.732826 N 119 43.841592 E
2019/12/12 23:00:00 86 35.723118 N 119 43.353642 E
2019/12/12 23:10:00 86 35.713152 N 119 42.860574 E
2019/12/12 23:20:00 86 35.704392 N 119 42.380244 E
2019/12/12 23:30:00 86 35.694834 N 119 41.898906 E
2019/12/12 23:40:00 86 35.684706 N 119 41.397900 E
2019/12/12 23:50:00 86 35.674950 N 119 40.901994 E
2019/12/13 00:00:00 86 35.665080 N 119 40.388412 E
2019/12/13 00:10:00 86 35.655336 N 119 39.877092 E
